ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Chinese New Year,Chinese New Year_lower,Chinese New Year_upper,Chinese New Year (Observed),Chinese New Year (Observed)_lower,Chinese New Year (Observed)_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Deepavali,Deepavali_lower,Deepavali_upper,Deepavali (Observed),Deepavali (Observed)_lower,Deepavali (Observed)_upper,Good Friday,Good Friday_lower,Good Friday_upper,Hari Raya Haji,Hari Raya Haji_lower,Hari Raya Haji_upper,Hari Raya Haji (Observed),Hari Raya Haji (Observed)_lower,Hari Raya Haji (Observed)_upper,Hari Raya Puasa,Hari Raya Puasa_lower,Hari Raya Puasa_upper,Labour Day,Labour Day_lower,Labour Day_upper,Labour Day (Observed),Labour Day (Observed)_lower,Labour Day (Observed)_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Polling Day,Polling Day_lower,Polling Day_upper,Vesak Day,Vesak Day_lower,Vesak Day_upper,Vesak Day (Observed),Vesak Day (Observed)_lower,Vesak Day (Observed)_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-07-23,285.39786166365644,4245.119267862847,6903.852739389871,285.39771080097773,285.3980040810491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5282.026798380435,5282.026798380435,5282.026798380435,3460.530543999998,3460.530543999998,3460.530543999998,0.0,0.0,0.0,-500.81504593165744,-500.81504593165744,-500.81504593165744,1942.4838528055009,1942.4838528055009,1942.4838528055009,379.8274475065958,379.8274475065958,379.8274475065958,0.0,0.0,0.0,5567.424660044092
2023-07-30,288.8558488990832,5107.046346195473,7609.673848938463,288.8556869356277,288.8560019522017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6059.486070163429,6059.486070163429,6059.486070163429,3460.530543999998,3460.530543999998,3460.530543999998,0.0,0.0,0.0,322.7765072066234,322.7765072066234,322.7765072066234,1942.4838528055009,1942.4838528055009,1942.4838528055009,333.695166151307,333.695166151307,333.695166151307,0.0,0.0,0.0,6348.341919062512
2023-08-06,292.3138361345099,4107.370804427258,6792.912489873301,292.31366560363324,292.31399890612886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201.140691150441,5201.140691150441,5201.140691150441,3460.530543999997,3460.530543999997,3460.530543999997,0.0,0.0,0.0,-507.7834593003606,-507.7834593003606,-507.7834593003606,1942.483852805501,1942.483852805501,1942.483852805501,305.9097536453053,305.9097536453053,305.9097536453053,0.0,0.0,0.0,5493.454527284951
2023-08-13,295.7718233699367,5544.165171541758,8163.594308112942,295.7716410258854,295.7719929913453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6567.312526338124,6567.312526338124,6567.312526338124,3460.5305439999956,3460.5305439999956,3460.5305439999956,0.0,0.0,0.0,863.7545959480423,863.7545959480423,863.7545959480423,1942.4838528055002,1942.4838528055002,1942.4838528055002,300.5435335845879,300.5435335845879,300.5435335845879,0.0,0.0,0.0,6863.084349708061
2023-08-20,299.22981060536347,4497.619783842048,7173.516259359608,299.22961688832817,299.2299881567403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5584.217655140791,5584.217655140791,5584.217655140791,3460.530543999994,3460.530543999994,3460.530543999994,0.0,0.0,0.0,-138.59108929895584,-138.59108929895584,-138.59108929895584,1942.483852805501,1942.483852805501,1942.483852805501,319.79434763425377,319.79434763425377,319.79434763425377,0.0,0.0,0.0,5883.447465746154
2023-08-27,302.68779784079027,6825.131384878545,9510.852164035348,302.6875940845265,302.6879870153822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7901.959225650275,7901.959225650275,7901.959225650275,3460.530543999998,3460.530543999998,3460.530543999998,0.0,0.0,0.0,2135.113480141641,2135.113480141641,2135.113480141641,1942.483852805501,1942.483852805501,1942.483852805501,363.83134870313694,363.83134870313694,363.83134870313694,0.0,0.0,0.0,8204.647023491065
2023-09-03,306.145785076217,6559.862901007758,9292.718643598988,306.14556827368637,306.14598695784383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631.147011903271,7631.147011903271,7631.147011903271,3460.530544,3460.530544,3460.530544,0.0,0.0,0.0,1797.3659205757717,1797.3659205757717,1797.3659205757717,1942.4838528055013,1942.4838528055013,1942.4838528055013,430.76669452199974,430.76669452199974,430.76669452199974,0.0,0.0,0.0,7937.292796979488
2023-09-10,309.6037723116438,3180.6063484785336,5736.8146707404485,309.60354273894,309.60398449392966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4171.092095809232,4171.092095809232,4171.092095809232,3460.530543999999,3460.530543999999,3460.530543999999,0.0,0.0,0.0,-1748.6773450508856,-1748.6773450508856,-1748.6773450508856,1942.483852805501,1942.483852805501,1942.483852805501,516.7550440546192,516.7550440546192,516.7550440546192,0.0,0.0,0.0,4480.695868120876
2023-09-17,313.0617595470705,3972.0796302965114,6532.009519209697,313.0615195675601,313.06198236172946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4966.14339383991,4966.14339383991,4966.14339383991,3460.530543999997,3460.530543999997,3460.530543999997,0.0,0.0,0.0,-1053.0862538384347,-1053.0862538384347,-1053.0862538384347,1942.4838528055002,1942.4838528055002,1942.4838528055002,616.2152508728478,616.2152508728478,616.2152508728478,0.0,0.0,0.0,5279.20515338698
2023-09-24,316.5197467824973,5223.4765466816925,7793.709829248842,316.51949452117105,316.5199812447887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6244.918594596145,6244.918594596145,6244.918594596145,3460.5305439999997,3460.5305439999997,3460.5305439999997,0.0,0.0,0.0,119.74273687155902,119.74273687155902,119.74273687155902,1942.4838528055002,1942.4838528055002,1942.4838528055002,722.1614609190856,722.1614609190856,722.1614609190856,0.0,0.0,0.0,6561.438341378643
2023-10-01,319.97773401792404,3904.1406312318527,6468.526559280247,319.97747215441626,319.9779805481283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4833.5970122829995,4833.5970122829995,4833.5970122829995,3460.5305439999925,3460.5305439999925,3460.5305439999925,0.0,0.0,0.0,-1396.0417582416758,-1396.0417582416758,-1396.0417582416758,1942.4838528055,1942.4838528055,1942.4838528055,826.6243737191827,826.6243737191827,826.6243737191827,0.0,0.0,0.0,5153.574746300924
2023-10-08,323.43572125335083,4026.2434595679115,6588.740929815308,323.43544195824944,323.4359771378927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964.181893980254,4964.181893980254,4964.181893980254,3460.5305439999997,3460.5305439999997,3460.5305439999997,0.0,0.0,0.0,-1359.970593059954,-1359.970593059954,-1359.970593059954,1942.4838528055006,1942.4838528055006,1942.4838528055006,921.1380902347091,921.1380902347091,921.1380902347091,0.0,0.0,0.0,5287.617615233605
2023-10-15,326.89370848877763,6777.347431721004,9416.32022529788,326.89341984534644,326.8939760895034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7770.422079862125,7770.422079862125,7770.422079862125,3460.5305439999997,3460.5305439999997,3460.5305439999997,0.0,0.0,0.0,1370.1436260029216,1370.1436260029216,1370.1436260029216,1942.483852805501,1942.483852805501,1942.483852805501,997.2640570537036,997.2640570537036,997.2640570537036,0.0,0.0,0.0,8097.315788350903
2023-10-22,330.3516957242044,5107.166396069631,7742.798806044256,330.35139739047355,330.35197564823136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6159.549593960781,6159.549593960781,6159.549593960781,3460.530544,3460.530544,3460.530544,0.0,0.0,0.0,-290.58615609963016,-290.58615609963016,-290.58615609963016,1942.4838528055002,1942.4838528055002,1942.4838528055002,1047.121353254912,1047.121353254912,1047.121353254912,0.0,0.0,0.0,6489.901289684985
2023-10-29,333.8096829596312,6168.365841008578,8667.531166025561,333.8093738429821,333.8099777406806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7105.34597051939,7105.34597051939,7105.34597051939,3460.530543999997,3460.530543999997,3460.530543999997,0.0,0.0,0.0,638.4394882590954,638.4394882590954,638.4394882590954,1942.4838528055002,1942.4838528055002,1942.4838528055002,1063.8920854547991,1063.8920854547991,1063.8920854547991,0.0,0.0,0.0,7439.155653479022
2023-11-05,337.2676701950579,5182.356698873762,7707.426090358939,337.2673415318907,337.26797844708807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6197.430315189142,6197.430315189142,6197.430315189142,3460.5305439999956,3460.5305439999956,3460.5305439999956,0.0,0.0,0.0,-247.85606929093134,-247.85606929093134,-247.85606929093134,1942.4838528055009,1942.4838528055009,1942.4838528055009,1042.2719876745775,1042.2719876745775,1042.2719876745775,0.0,0.0,0.0,6534.6979853841995
2023-11-12,340.72565743048466,6171.20289532079,8619.986865084413,340.7253158484177,340.7259751078607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97121399e-09,-1.97121399e-09,-1.97121399e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7098.9373945956795,7098.9373945956795,7098.9373945956795,3460.530543999993,3460.530543999993,3460.530543999993,-1.97121399e-09,-1.97121399e-09,-1.97121399e-09,717.0836073502372,717.0836073502372,717.0836073502372,1942.4838528055006,1942.4838528055006,1942.4838528055006,978.8393904419194,978.8393904419194,978.8393904419194,0.0,0.0,0.0,7439.663052026164
2023-11-19,344.18364466591146,5152.387301938324,7736.852802310463,344.1832908609755,344.18397387757966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6049.891519319097,6049.891519319097,6049.891519319097,3460.5305439999956,3460.5305439999956,3460.5305439999956,0.0,0.0,0.0,-225.4432297568755,-225.4432297568755,-225.4432297568755,1942.4838528055009,1942.4838528055009,1942.4838528055009,872.3203522704772,872.3203522704772,872.3203522704772,0.0,0.0,0.0,6394.075163985009
2023-11-26,347.6416319013382,6898.740011650109,9496.918096883559,347.6412697690367,347.64197083930054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7874.751528825349,7874.751528825349,7874.751528825349,3460.530543999997,3460.530543999997,3460.530543999997,0.0,0.0,0.0,1748.0034616532705,1748.0034616532705,1748.0034616532705,1942.483852805501,1942.483852805501,1942.483852805501,723.7336703665816,723.7336703665816,723.7336703665816,0.0,0.0,0.0,8222.393160726688
2023-12-03,351.0996191367649,6200.234762832253,8805.44138080822,351.09924807127425,351.0999699219241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.463344919141,7172.463344919141,7172.463344919141,3460.530544,3460.530544,3460.530544,0.0,0.0,0.0,1233.042582926487,1233.042582926487,1233.042582926487,1942.4838528055006,1942.4838528055006,1942.4838528055006,536.4063651871533,536.4063651871533,536.4063651871533,0.0,0.0,0.0,7523.5629640559055
2023-12-10,354.55760637219174,3190.870219189861,5810.465782230859,354.5572232787772,354.5579739125787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.5042701801995,4120.5042701801995,4120.5042701801995,3460.530543999997,3460.530543999997,3460.530543999997,0.0,0.0,0.0,-1598.3677957542216,-1598.3677957542216,-1598.3677957542216,1942.4838528055002,1942.4838528055002,1942.4838528055002,315.85766912892507,315.85766912892507,315.85766912892507,0.0,0.0,0.0,4475.061876552391
2023-12-17,358.0155936076184,3330.4549582243612,5790.177299686408,358.0151985511539,358.0159741936126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4251.216812188489,4251.216812188489,4251.216812188489,3460.530543999997,3460.530543999997,3460.530543999997,0.0,0.0,0.0,-1221.3546991792398,-1221.3546991792398,-1221.3546991792398,1942.4838528055006,1942.4838528055006,1942.4838528055006,69.55711456223239,69.55711456223239,69.55711456223239,0.0,0.0,0.0,4609.232405796107
2023-12-24,361.4735808430453,3948.527909344845,6512.802882301532,361.47317581801263,361.47397275874215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.143392125677,4886.143392125677,4886.143392125677,3460.5305439999975,3460.5305439999975,3460.5305439999975,0.0,0.0,0.0,-323.4405790201933,-323.4405790201933,-323.4405790201933,1942.4838528055006,1942.4838528055006,1942.4838528055006,-193.43042565962818,-193.43042565962818,-193.43042565962818,0.0,0.0,0.0,5247.616972968722
2023-12-31,364.93156807847197,3449.995019665533,5955.265134207611,364.9311507691905,364.93197471794076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.588350761959,4337.588350761959,4337.588350761959,3460.5305440000056,3460.5305440000056,3460.5305440000056,0.0,0.0,0.0,-602.5326860591313,-602.5326860591313,-602.5326860591313,1942.4838528055009,1942.4838528055009,1942.4838528055009,-462.8933599844156,-462.8933599844156,-462.8933599844156,0.0,0.0,0.0,4702.519918840431
